longitude,latitude,code_postal,surface_reelle_bati,nombre_pieces_principales,prix_m2_ref,number_of_lots,season,valeur_fonciere_actualisee
2.092986791236237,48.91861993707631,7700,166.60626303467052,3,2500.6482553342094,2.0,3,564246.0
2.322305050130681,48.89426366435461,7709,157.68621521380183,4,2516.219162131406,1.0,0,376390.0
2.971972080028104,48.12315036097071,77016,163.02878249944422,6,2489.955719107417,0.0,2,521804.0
2.554968570114763,48.61449773574254,7700,135.89280014536354,3,2500.6482553342094,1.0,2,244036.0
2.496189487141484,48.75494020015833,77012,159.41911745834489,2,2528.438700180489,1.0,3,545487.0
2.84140695730308,48.87665360265834,77011,215.11328969048185,1,2522.5267076694745,0.0,1,497601.0
2.9881801408800968,48.19958828051732,77016,101.85492973300448,2,2489.955719107417,2.0,2,358464.0
2.766150681404293,48.94489373793265,77015,216.95059259280893,5,2509.041371711664,2.0,1,573932.0
2.386925646716903,48.42323840088936,7702,81.19179220985961,5,2521.514844161584,1.0,2,221293.0
2.471860494037005,48.42657442154587,7707,151.17992849111783,5,2468.2970993678014,2.0,0,547853.0
2.091171886171648,48.309477013275085,7702,177.71361462309602,5,2521.514844161584,3.0,3,616074.0
2.7115110465040653,48.18369714464892,77016,135.3124837856999,3,2489.955719107417,2.0,0,370909.0
2.0590729342385248,48.63530256797394,7705,78.8102830117446,1,2469.326368602736,1.0,1,178666.0
3.2736408026478907,48.58089754410833,77018,140.0487703077968,3,2529.770777288311,2.0,1,343917.0
2.8437130031747784,48.14900230483109,7708,171.90533260468882,3,2479.8146622631675,2.0,2,540314.0
2.380141942987095,48.10400848905892,77014,237.88444122740205,6,2531.1992319512387,2.0,0,541269.0
2.8763993209679506,48.096285621106695,7703,82.79263650272233,6,2494.7034077219337,1.0,3,265335.0
3.474561455625543,48.49338186396455,77010,168.08413275308897,4,2535.7676266455924,2.0,0,624918.0
3.451360316980204,48.44430192104757,77012,196.1972382631621,6,2528.438700180489,1.0,1,658378.0
2.9121216493079167,48.22501964808779,7702,237.44434750024587,6,2521.514844161584,2.0,3,522172.0
2.093117726048054,48.30397027597101,77015,224.297858208418,5,2509.041371711664,3.0,3,548424.0
2.357663842580143,48.31599307469688,7702,108.64236458976116,6,2521.514844161584,0.0,0,190829.0
2.9119847867504536,48.84516952315344,7702,226.4943885318875,6,2521.514844161584,1.0,2,765926.0
2.4274401161095995,48.7898270159334,77010,226.01678887604425,5,2535.7676266455924,3.0,1,643783.0
2.296333858517717,48.805174397360375,7703,153.05931491776573,4,2494.7034077219337,2.0,3,289073.0
3.371856246432878,48.61447551223738,7708,96.27296079581772,3,2479.8146622631675,0.0,0,183105.0
2.193237191559375,48.7239296460154,77014,169.172156456494,5,2531.1992319512387,3.0,1,542765.0
2.62569453375932,48.916600075782334,77017,238.62580581042505,1,2535.249063009944,0.0,0,739211.0
2.416767744809848,48.771512061998486,77010,150.91330332036594,3,2535.7676266455924,1.0,2,275760.0
2.743146985289894,48.21824666440979,7704,177.85848426822946,1,2507.681546343389,0.0,0,369384.0
3.2310660994929044,48.331246038998906,7705,167.83632752019994,2,2469.326368602736,1.0,3,558790.0
3.074800820187728,48.060570613618495,7704,233.0331818186925,6,2507.681546343389,4.0,2,537533.0
2.067768238097888,48.28272075001844,77012,63.05193557208179,1,2528.438700180489,3.0,3,222789.0
2.711147996553321,48.5470526809056,77019,235.05522164551869,3,2509.836958318999,1.0,1,890801.0
2.6781978832637234,48.09717186449421,7703,168.20939797521453,4,2494.7034077219337,3.0,1,388109.0
2.6429270223519525,48.8718255850084,7704,120.47844309502584,2,2507.681546343389,0.0,0,274525.0
2.680046380507457,48.59049199401983,7704,211.09976093056773,6,2507.681546343389,1.0,1,832297.0
3.151210198452235,48.93320344032881,77016,61.76452279406397,5,2489.955719107417,1.0,1,209775.0
2.948356795564876,48.53355341095402,7705,112.80849741767938,5,2469.326368602736,2.0,2,332849.0
3.423201244516453,48.57457824653057,7704,140.67625354947353,4,2507.681546343389,3.0,1,468190.0
3.3231155719443697,48.494556835410265,7703,144.10887447409942,4,2494.7034077219337,1.0,3,298359.0
2.928890320681582,48.84705819087169,77016,73.0683249625552,5,2489.955719107417,3.0,0,253182.0
3.013486449096559,48.06000997172648,7707,169.89165415633704,6,2468.2970993678014,1.0,3,446631.0
2.6298833972974345,48.44198144817954,77014,172.22264249203647,5,2531.1992319512387,1.0,1,470161.0
3.1122837970799986,48.337307629900295,7705,135.3609578835679,2,2469.326368602736,0.0,3,381937.0
3.462191029610912,48.3761297006,7701,140.08941998799816,5,2534.5676313664776,3.0,0,366621.0
2.809536780376695,48.52941450657679,7704,151.12294461854398,6,2507.681546343389,1.0,2,239140.0
2.802768739599508,48.241201525303126,77011,98.33010618468003,6,2522.5267076694745,3.0,2,182654.0
2.105783080682911,48.064952434082194,7703,170.999736827854,4,2494.7034077219337,2.0,2,318410.0
3.3866736434662625,48.794251200941616,7703,168.162953618455,5,2494.7034077219337,2.0,3,522966.0
2.7536532052760068,48.42337607541404,7704,210.8858820239037,4,2507.681546343389,0.0,1,632625.0
2.4676447864641493,48.41441277298411,77014,194.34322686803765,3,2531.1992319512387,1.0,1,556482.0
2.095505732112333,48.64817959764245,7706,90.3083680781636,1,2515.5912267881854,1.0,1,196056.0
2.055383984091517,48.87700626500567,77010,166.9563514540253,6,2535.7676266455924,3.0,3,389657.0
2.1537550875407354,48.23294892906927,7703,177.9515241456548,1,2494.7034077219337,3.0,3,673429.0
2.739437150734464,48.65203244367404,77017,214.5276558772804,3,2535.249063009944,1.0,0,812342.0
2.059221942160077,48.27504026431252,77012,177.6279440167844,3,2528.438700180489,1.0,0,546129.0
2.57570113841733,48.76937806293582,77014,181.45308398943365,1,2531.1992319512387,4.0,2,540213.0
2.492533051659434,48.477083366716606,77015,225.27260677903635,1,2509.041371711664,2.0,2,886530.0
2.4380312412323883,48.310672643374446,7706,90.76121866339288,6,2515.5912267881854,1.0,2,224817.0
3.302477138988441,48.64476989768138,77014,178.30755155311329,2,2531.1992319512387,1.0,3,528736.0
2.136890946001522,48.506590727975535,77014,97.83312872320217,2,2531.1992319512387,1.0,2,196711.0
2.1227964945279445,48.02066026744652,7705,151.3355656216454,2,2469.326368602736,1.0,3,508477.0
2.4033060982011096,48.63293007888794,7709,218.50286460154248,1,2516.219162131406,2.0,1,390288.0
2.6623741344221785,48.15784785811034,7704,157.6021386881254,4,2507.681546343389,2.0,1,352272.0
2.1438458508193707,48.93866679066053,7704,210.9489351401312,1,2507.681546343389,2.0,1,437172.0
2.835757254171397,48.42408472597923,77010,148.382131714756,3,2535.7676266455924,1.0,2,384578.0
2.074929456896807,48.96307187034043,7705,152.89287065853347,4,2469.326368602736,0.0,3,298933.0
2.938493750577164,48.216676036334114,77013,97.45583526474589,3,2550.4876935530483,2.0,2,277301.0
2.3101142582239085,48.26141915340568,77010,178.187437119665,4,2535.7676266455924,2.0,1,481146.0
2.3773183296994174,48.34342061613067,77015,142.4735055450363,3,2509.041371711664,3.0,0,449694.0
2.315656803082914,48.09199767607643,7708,68.20376558432234,5,2479.8146622631675,1.0,3,192239.0
2.566731339187168,48.41018720917393,7705,228.4510661285323,3,2469.326368602736,2.0,1,753737.0
2.595834375301348,48.33322961400404,77012,93.16312512517662,3,2528.438700180489,3.0,1,247025.0
3.377855260960005,48.04743622517585,7702,136.7065393408336,1,2521.514844161584,0.0,1,263048.0
2.954158451965428,48.16473089608106,7703,81.43970345820804,3,2494.7034077219337,2.0,3,166119.0
2.609216759861434,48.97998719098938,77018,157.20724332305917,1,2529.770777288311,1.0,2,520061.0
2.882157797362997,48.91751796854957,7705,236.0744258244272,1,2469.326368602736,1.0,3,445195.0
2.4473515571753546,48.87547795422569,7706,164.34713270932468,1,2515.5912267881854,0.0,0,409769.0
2.1268879465503625,48.52368821636958,77017,217.2848135161332,5,2535.249063009944,0.0,2,573157.0
2.298579355347048,48.60133423117798,7704,93.30267916643592,5,2507.681546343389,1.0,3,279168.0
3.041293015153609,48.03537918470101,77015,226.9157468398712,4,2509.041371711664,1.0,3,631044.0
3.4329897558629296,48.82769963209692,7701,97.08682813953082,2,2534.5676313664776,2.0,1,275468.0
2.2769567726202267,48.78682371684428,7703,222.0657768564577,3,2494.7034077219337,3.0,1,739940.0
2.9385988699925507,48.891849614479966,7709,137.44547840622653,6,2516.219162131406,0.0,3,296154.0
3.0143027384434244,48.26662391461881,7702,218.0285501471216,5,2521.514844161584,1.0,2,698680.0
2.1085182859075857,48.94972384682467,77016,239.54775824334325,1,2489.955719107417,1.0,3,629740.0
3.249180490567358,48.87613265075488,7703,136.29762054544798,5,2494.7034077219337,3.0,3,357852.0
2.103896499445685,48.24431112873977,7709,199.37017026127384,6,2516.219162131406,2.0,1,422634.0
2.806595548459729,48.8078633036119,77018,220.94838815963445,2,2529.770777288311,0.0,1,557680.0
3.4661425536237047,48.82644351427477,77010,166.7247548868554,3,2535.7676266455924,1.0,2,277604.0
2.790411837554049,48.68684653737173,77010,69.94465705521289,6,2535.7676266455924,2.0,0,192066.0
2.726902380528297,48.75425354434386,7701,133.42755982023797,1,2534.5676313664776,2.0,3,240466.0
2.6261577892167325,48.81595049806523,77010,197.2221040648716,1,2535.7676266455924,2.0,2,606020.0
2.7316360167133262,48.73229853926678,77018,83.35757449225669,5,2529.770777288311,4.0,2,202346.0
2.558961748429075,48.05624070946821,77019,226.14178357877591,6,2509.836958318999,1.0,0,435018.0
3.0074990858142057,48.19618060693798,77010,215.6734129367836,2,2535.7676266455924,1.0,2,499012.0
2.489226254685497,48.80963165156433,77016,109.35907738207688,1,2489.955719107417,1.0,1,387988.0
2.983817551326714,48.1095152017344,7706,102.62844699463982,1,2515.5912267881854,1.0,2,331865.0
2.133788592419545,48.95955072789668,7704,86.89355001957531,4,2507.681546343389,0.0,0,214288.0
2.922689873825468,48.04739857793116,7706,227.146901281441,4,2515.5912267881854,0.0,3,358497.0
2.275138192076505,48.68479248530794,77010,217.98321249654245,2,2535.7676266455924,1.0,1,439184.0
2.2440151863095075,48.6254053570139,7701,117.36891101811626,3,2534.5676313664776,2.0,0,276939.0
3.17011232070913,48.49127437927282,77014,174.49546194492956,3,2531.1992319512387,1.0,3,548216.0
2.9341825136730497,48.32472562250644,77013,89.45447923028536,4,2550.4876935530483,1.0,2,160363.0
3.3726963004604222,48.79626514999098,77012,70.69389850083816,5,2528.438700180489,1.0,2,189595.0
2.11792915004889,48.40314784796139,77012,79.38850353296382,6,2528.438700180489,0.0,3,221210.0
3.33364436407436,48.993360855054746,77013,119.27459306215994,2,2550.4876935530483,2.0,2,269717.0
3.0569803334448227,48.05419838582208,7702,191.6123824986668,5,2521.514844161584,1.0,3,434555.0
2.762913421454999,48.226483649483896,77016,236.50223836722515,4,2489.955719107417,1.0,2,573520.0
2.6733058051135057,48.88715883368377,77013,230.1902272367688,4,2550.4876935530483,0.0,1,653640.0
2.025059137867349,48.17847209421412,7701,189.4108047424093,1,2534.5676313664776,2.0,1,559852.0
3.066278436262573,48.20457695407798,7709,218.5449583082287,4,2516.219162131406,1.0,0,436555.0
2.4831891338796743,48.35499279560391,7708,201.78159219652488,3,2479.8146622631675,2.0,1,709300.0
3.38307015463574,48.74123277486551,7703,183.79050218472764,5,2494.7034077219337,1.0,2,396950.0
2.847864978631624,48.32268369465039,7702,145.23633963189366,6,2521.514844161584,2.0,2,380577.0
3.413387574061969,48.039690825414056,7709,167.30341889197544,6,2516.219162131406,3.0,0,422602.0
3.4644627628341027,48.56472942538519,77013,173.28897652755643,4,2550.4876935530483,3.0,3,338413.0
2.951361779343199,48.6291051353463,77017,197.72833063036785,2,2535.249063009944,4.0,1,428961.0
2.7080044560653684,48.23338076437332,77016,124.14024924315558,6,2489.955719107417,3.0,1,440638.0
2.416016108409207,48.74804992743188,77018,160.85567014774023,2,2529.770777288311,2.0,3,630565.0
2.6350351798376845,48.63028766452571,77014,92.7606925533276,6,2531.1992319512387,1.0,3,266610.0
3.1893195765165685,48.02333677165809,7704,144.59047874039186,3,2507.681546343389,1.0,1,452566.0
2.205329757231328,48.40174190450708,77014,162.82414202944202,6,2531.1992319512387,0.0,0,611909.0
3.204766063660028,48.48571939656284,7709,148.68078950520476,4,2516.219162131406,1.0,3,375145.0
2.6274979968337115,48.568686041982126,77018,123.47592855923996,2,2529.770777288311,1.0,2,342294.0
2.9516952202911377,48.06285101101636,77013,210.61685489370296,6,2550.4876935530483,2.0,0,526149.0
2.605489573829556,48.94957229563532,7702,184.94279624186063,4,2521.514844161584,1.0,2,393376.0
2.4194571405895067,48.35504596719375,7703,66.99817338780309,4,2494.7034077219337,1.0,3,245095.0
